2017/12/12 23:29:13 [emerg] 14412#14224: bind() to 0.0.0.0:80 failed (10013: An attempt was made to access a socket in a way forbidden by its access permissions)
2017/12/12 23:29:24 [emerg] 19948#30092: bind() to 0.0.0.0:80 failed (10013: An attempt was made to access a socket in a way forbidden by its access permissions)
2017/12/12 23:29:52 [emerg] 23684#35828: bind() to 0.0.0.0:80 failed (10013: An attempt was made to access a socket in a way forbidden by its access permissions)
2017/12/12 23:30:03 [emerg] 22200#30128: bind() to 0.0.0.0:80 failed (10013: An attempt was made to access a socket in a way forbidden by its access permissions)
2017/12/14 20:09:39 [error] 8568#15068: *3 CreateFile() "E:\Documents\GitHub\GameJamMOVIEPRODTYCOON/html/robots.txt" failed (2: FormatMessage() error:(15100)), client: 127.0.0.1, server: localhost, request: "GET /robots.txt HTTP/1.1", host: "127.0.0.1"
2017/12/14 23:35:47 [error] 8568#15068: *64 CreateFile() "E:\Documents\GitHub\GameJamMOVIEPRODTYCOON/html/fonts/regul.ttf" failed (2: FormatMessage() error:(15105)), client: 127.0.0.1, server: localhost, request: "GET /fonts/regul.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/"
2017/12/14 23:36:55 [error] 8568#15068: *59 CreateFile() "E:\Documents\GitHub\GameJamMOVIEPRODTYCOON/html/fonts/regul.ttf" failed (2: FormatMessage() error:(15105)), client: 127.0.0.1, server: localhost, request: "GET /fonts/regul.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/fonts.css"
2017/12/14 23:36:56 [error] 8568#15068: *59 CreateFile() "E:\Documents\GitHub\GameJamMOVIEPRODTYCOON/html/fonts/regul.ttf" failed (2: FormatMessage() error:(15105)), client: 127.0.0.1, server: localhost, request: "GET /fonts/regul.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/"
2017/12/14 23:58:22 [error] 8568#15068: *73 CreateFile() "E:\Documents\GitHub\GameJamMOVIEPRODTYCOON/html/fonts/regul.ttf" failed (2: FormatMessage() error:(15105)), client: 127.0.0.1, server: localhost, request: "GET /fonts/regul.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/fonts.css"
2017/12/14 23:58:23 [error] 8568#15068: *74 CreateFile() "E:\Documents\GitHub\GameJamMOVIEPRODTYCOON/html/fonts/regul.ttf" failed (2: FormatMessage() error:(15105)), client: 127.0.0.1, server: localhost, request: "GET /fonts/regul.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/"
2017/12/14 23:59:08 [error] 8568#15068: *74 CreateFile() "E:\Documents\GitHub\GameJamMOVIEPRODTYCOON/html/fonts/regul.ttf" failed (2: FormatMessage() error:(15105)), client: 127.0.0.1, server: localhost, request: "GET /fonts/regul.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/fonts.css"
2017/12/14 23:59:08 [error] 8568#15068: *74 CreateFile() "E:\Documents\GitHub\GameJamMOVIEPRODTYCOON/html/fonts/regul.ttf" failed (2: FormatMessage() error:(15105)), client: 127.0.0.1, server: localhost, request: "GET /fonts/regul.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/"
2017/12/15 00:02:06 [error] 8568#15068: *82 CreateFile() "E:\Documents\GitHub\GameJamMOVIEPRODTYCOON/html/fonts/regul.ttf" failed (2: FormatMessage() error:(15105)), client: 127.0.0.1, server: localhost, request: "GET /fonts/regul.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/fonts.css"
2017/12/15 00:02:06 [error] 8568#15068: *82 CreateFile() "E:\Documents\GitHub\GameJamMOVIEPRODTYCOON/html/fonts/regul.ttf" failed (2: FormatMessage() error:(15105)), client: 127.0.0.1, server: localhost, request: "GET /fonts/regul.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/"
2017/12/15 00:02:22 [error] 8568#15068: *82 CreateFile() "E:\Documents\GitHub\GameJamMOVIEPRODTYCOON/html/fonts/regul.ttf" failed (2: FormatMessage() error:(15105)), client: 127.0.0.1, server: localhost, request: "GET /fonts/regul.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/fonts.css"
2017/12/15 00:02:23 [error] 8568#15068: *82 CreateFile() "E:\Documents\GitHub\GameJamMOVIEPRODTYCOON/html/fonts/regul.ttf" failed (2: FormatMessage() error:(15105)), client: 127.0.0.1, server: localhost, request: "GET /fonts/regul.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/"
2017/12/15 00:02:55 [error] 8568#15068: *82 CreateFile() "E:\Documents\GitHub\GameJamMOVIEPRODTYCOON/html/fonts/regul.ttf" failed (2: FormatMessage() error:(15105)), client: 127.0.0.1, server: localhost, request: "GET /fonts/regul.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/fonts.css"
2017/12/15 00:02:56 [error] 8568#15068: *82 CreateFile() "E:\Documents\GitHub\GameJamMOVIEPRODTYCOON/html/fonts/regul.ttf" failed (2: FormatMessage() error:(15105)), client: 127.0.0.1, server: localhost, request: "GET /fonts/regul.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/"
2017/12/15 00:04:25 [error] 8568#15068: *103 CreateFile() "E:\Documents\GitHub\GameJamMOVIEPRODTYCOON/html/fonts/regul.ttf" failed (2: FormatMessage() error:(15105)), client: 127.0.0.1, server: localhost, request: "GET /fonts/regul.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/fonts.css"
2017/12/15 00:04:26 [error] 8568#15068: *103 CreateFile() "E:\Documents\GitHub\GameJamMOVIEPRODTYCOON/html/fonts/regul.ttf" failed (2: FormatMessage() error:(15105)), client: 127.0.0.1, server: localhost, request: "GET /fonts/regul.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/"
2017/12/15 00:04:38 [error] 8568#15068: *103 CreateFile() "E:\Documents\GitHub\GameJamMOVIEPRODTYCOON/html/fonts/regul.ttf" failed (2: FormatMessage() error:(15105)), client: 127.0.0.1, server: localhost, request: "GET /fonts/regul.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/fonts.css"
2017/12/15 00:04:39 [error] 8568#15068: *103 CreateFile() "E:\Documents\GitHub\GameJamMOVIEPRODTYCOON/html/fonts/regul.ttf" failed (2: FormatMessage() error:(15105)), client: 127.0.0.1, server: localhost, request: "GET /fonts/regul.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/"
2017/12/15 00:05:11 [error] 8568#15068: *103 CreateFile() "E:\Documents\GitHub\GameJamMOVIEPRODTYCOON/html/fonts/regul.ttf" failed (2: FormatMessage() error:(15105)), client: 127.0.0.1, server: localhost, request: "GET /fonts/regul.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/fonts.css"
2017/12/15 00:05:11 [error] 8568#15068: *103 CreateFile() "E:\Documents\GitHub\GameJamMOVIEPRODTYCOON/html/fonts/regul.ttf" failed (2: FormatMessage() error:(15105)), client: 127.0.0.1, server: localhost, request: "GET /fonts/regul.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/"
2017/12/15 00:05:23 [error] 8568#15068: *103 CreateFile() "E:\Documents\GitHub\GameJamMOVIEPRODTYCOON/html/fonts/regul.ttf" failed (2: FormatMessage() error:(15105)), client: 127.0.0.1, server: localhost, request: "GET /fonts/regul.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/fonts.css"
2017/12/15 00:05:24 [error] 8568#15068: *103 CreateFile() "E:\Documents\GitHub\GameJamMOVIEPRODTYCOON/html/fonts/regul.ttf" failed (2: FormatMessage() error:(15105)), client: 127.0.0.1, server: localhost, request: "GET /fonts/regul.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/"
2017/12/15 00:05:31 [error] 8568#15068: *103 CreateFile() "E:\Documents\GitHub\GameJamMOVIEPRODTYCOON/html/fonts/regul.ttf" failed (2: FormatMessage() error:(15105)), client: 127.0.0.1, server: localhost, request: "GET /fonts/regul.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/fonts.css"
2017/12/15 00:05:32 [error] 8568#15068: *103 CreateFile() "E:\Documents\GitHub\GameJamMOVIEPRODTYCOON/html/fonts/regul.ttf" failed (2: FormatMessage() error:(15105)), client: 127.0.0.1, server: localhost, request: "GET /fonts/regul.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/"
2017/12/15 00:05:50 [error] 8568#15068: *103 CreateFile() "E:\Documents\GitHub\GameJamMOVIEPRODTYCOON/html/fonts/regul.ttf" failed (2: FormatMessage() error:(15105)), client: 127.0.0.1, server: localhost, request: "GET /fonts/regul.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/fonts.css"
2017/12/15 00:05:51 [error] 8568#15068: *103 CreateFile() "E:\Documents\GitHub\GameJamMOVIEPRODTYCOON/html/fonts/regul.ttf" failed (2: FormatMessage() error:(15105)), client: 127.0.0.1, server: localhost, request: "GET /fonts/regul.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/"
2017/12/15 00:06:30 [error] 8568#15068: *103 CreateFile() "E:\Documents\GitHub\GameJamMOVIEPRODTYCOON/html/fonts/regul.ttf" failed (2: FormatMessage() error:(15105)), client: 127.0.0.1, server: localhost, request: "GET /fonts/regul.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/fonts.css"
2017/12/15 00:06:30 [error] 8568#15068: *103 CreateFile() "E:\Documents\GitHub\GameJamMOVIEPRODTYCOON/html/fonts/regul.ttf" failed (2: FormatMessage() error:(15105)), client: 127.0.0.1, server: localhost, request: "GET /fonts/regul.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/"
2017/12/15 00:06:48 [error] 8568#15068: *103 CreateFile() "E:\Documents\GitHub\GameJamMOVIEPRODTYCOON/html/fonts/regul.ttf" failed (2: FormatMessage() error:(15105)), client: 127.0.0.1, server: localhost, request: "GET /fonts/regul.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/fonts.css"
2017/12/15 00:06:49 [error] 8568#15068: *103 CreateFile() "E:\Documents\GitHub\GameJamMOVIEPRODTYCOON/html/fonts/regul.ttf" failed (2: FormatMessage() error:(15105)), client: 127.0.0.1, server: localhost, request: "GET /fonts/regul.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/"
2017/12/15 00:07:29 [error] 8568#15068: *103 CreateFile() "E:\Documents\GitHub\GameJamMOVIEPRODTYCOON/html/fonts/regul.ttf" failed (2: FormatMessage() error:(15105)), client: 127.0.0.1, server: localhost, request: "GET /fonts/regul.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/fonts.css"
2017/12/15 00:07:30 [error] 8568#15068: *103 CreateFile() "E:\Documents\GitHub\GameJamMOVIEPRODTYCOON/html/fonts/regul.ttf" failed (2: FormatMessage() error:(15105)), client: 127.0.0.1, server: localhost, request: "GET /fonts/regul.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/"
2017/12/15 00:07:38 [error] 8568#15068: *103 CreateFile() "E:\Documents\GitHub\GameJamMOVIEPRODTYCOON/html/fonts/regul.ttf" failed (2: FormatMessage() error:(15105)), client: 127.0.0.1, server: localhost, request: "GET /fonts/regul.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/fonts.css"
2017/12/15 00:07:38 [error] 8568#15068: *103 CreateFile() "E:\Documents\GitHub\GameJamMOVIEPRODTYCOON/html/fonts/regul.ttf" failed (2: FormatMessage() error:(15105)), client: 127.0.0.1, server: localhost, request: "GET /fonts/regul.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/"
2017/12/15 00:07:55 [error] 8568#15068: *103 CreateFile() "E:\Documents\GitHub\GameJamMOVIEPRODTYCOON/html/fonts/regul.ttf" failed (2: FormatMessage() error:(15105)), client: 127.0.0.1, server: localhost, request: "GET /fonts/regul.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/fonts.css"
2017/12/15 00:07:56 [error] 8568#15068: *103 CreateFile() "E:\Documents\GitHub\GameJamMOVIEPRODTYCOON/html/fonts/regul.ttf" failed (2: FormatMessage() error:(15105)), client: 127.0.0.1, server: localhost, request: "GET /fonts/regul.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/"
2017/12/15 00:08:19 [error] 8568#15068: *103 CreateFile() "E:\Documents\GitHub\GameJamMOVIEPRODTYCOON/html/fonts/regul.ttf" failed (2: FormatMessage() error:(15105)), client: 127.0.0.1, server: localhost, request: "GET /fonts/regul.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/fonts.css"
2017/12/15 00:08:20 [error] 8568#15068: *103 CreateFile() "E:\Documents\GitHub\GameJamMOVIEPRODTYCOON/html/fonts/regul.ttf" failed (2: FormatMessage() error:(15105)), client: 127.0.0.1, server: localhost, request: "GET /fonts/regul.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/"
2017/12/15 00:08:32 [error] 8568#15068: *103 CreateFile() "E:\Documents\GitHub\GameJamMOVIEPRODTYCOON/html/fonts/regul.ttf" failed (2: FormatMessage() error:(15105)), client: 127.0.0.1, server: localhost, request: "GET /fonts/regul.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/fonts.css"
2017/12/15 00:08:33 [error] 8568#15068: *103 CreateFile() "E:\Documents\GitHub\GameJamMOVIEPRODTYCOON/html/fonts/regul.ttf" failed (2: FormatMessage() error:(15105)), client: 127.0.0.1, server: localhost, request: "GET /fonts/regul.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/"
2017/12/15 00:09:42 [error] 8568#15068: *159 CreateFile() "E:\Documents\GitHub\GameJamMOVIEPRODTYCOON/html/fonts/regul.ttf" failed (2: FormatMessage() error:(15105)), client: 127.0.0.1, server: localhost, request: "GET /fonts/regul.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/fonts.css"
2017/12/15 00:09:42 [error] 8568#15068: *159 CreateFile() "E:\Documents\GitHub\GameJamMOVIEPRODTYCOON/html/fonts/regul.ttf" failed (2: FormatMessage() error:(15105)), client: 127.0.0.1, server: localhost, request: "GET /fonts/regul.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/"
2017/12/15 00:10:04 [error] 8568#15068: *159 CreateFile() "E:\Documents\GitHub\GameJamMOVIEPRODTYCOON/html/fonts/regul.ttf" failed (2: FormatMessage() error:(15105)), client: 127.0.0.1, server: localhost, request: "GET /fonts/regul.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/fonts.css"
2017/12/15 00:10:05 [error] 8568#15068: *159 CreateFile() "E:\Documents\GitHub\GameJamMOVIEPRODTYCOON/html/fonts/regul.ttf" failed (2: FormatMessage() error:(15105)), client: 127.0.0.1, server: localhost, request: "GET /fonts/regul.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/"
2017/12/15 00:10:42 [error] 8568#15068: *159 CreateFile() "E:\Documents\GitHub\GameJamMOVIEPRODTYCOON/html/fonts/regul.ttf" failed (2: FormatMessage() error:(15105)), client: 127.0.0.1, server: localhost, request: "GET /fonts/regul.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/fonts.css"
2017/12/15 00:10:43 [error] 8568#15068: *159 CreateFile() "E:\Documents\GitHub\GameJamMOVIEPRODTYCOON/html/fonts/regul.ttf" failed (2: FormatMessage() error:(15105)), client: 127.0.0.1, server: localhost, request: "GET /fonts/regul.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/"
2017/12/15 00:20:09 [error] 8568#15068: *175 directory index of "E:\Documents\GitHub\GameJamMOVIEPRODTYCOON/html/" is forbidden, client: 127.0.0.1, server: localhost, request: "GET / HTTP/1.1", host: "127.0.0.1"
2017/12/15 00:20:12 [error] 8568#15068: *175 directory index of "E:\Documents\GitHub\GameJamMOVIEPRODTYCOON/html/" is forbidden, client: 127.0.0.1, server: localhost, request: "GET / HTTP/1.1", host: "127.0.0.1"
2017/12/15 00:20:12 [error] 8568#15068: *181 CreateFile() "E:\Documents\GitHub\GameJamMOVIEPRODTYCOON/html/robots.txt" failed (2: FormatMessage() error:(15105)), client: 127.0.0.1, server: localhost, request: "GET /robots.txt HTTP/1.1", host: "127.0.0.1"
2017/12/15 00:23:30 [error] 8568#15068: *186 CreateFile() "E:\Documents\GitHub\GameJamMOVIEPRODTYCOON/html/fonts/regul.ttf" failed (2: FormatMessage() error:(15105)), client: 127.0.0.1, server: localhost, request: "GET /fonts/regul.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/fonts.css"
2017/12/15 00:23:31 [error] 8568#15068: *185 CreateFile() "E:\Documents\GitHub\GameJamMOVIEPRODTYCOON/html/fonts/regul.ttf" failed (2: FormatMessage() error:(15105)), client: 127.0.0.1, server: localhost, request: "GET /fonts/regul.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/"
